cve_id,drift_score,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status
CVE-2024-30172,3.2,2.2,7.5,3.1,5.3,3.1,mitre,Awaiting Analysis
CVE-2024-32007,2.6,2.2,7.5,3.1,5.3,3.1,apache,Modified
CVE-2024-35181,2.6,2.2,8.1,3.1,5.9,3.1,github,Analyzed
CVE-2024-35182,2.6,2.2,8.1,3.1,5.9,3.1,github,Analyzed
CVE-2024-36268,2.6,2.2,9.8,3.1,7.6,3.1,apache,Modified
CVE-2024-36403,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2024-37152,2.6,2.2,7.5,3.1,5.3,3.1,github,Modified
CVE-2024-38524,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2024-39274,2.6,2.2,6.5,3.1,8.7,3.1,mattermost,Analyzed
CVE-2024-39896,2.6,2.2,5.3,3.1,7.5,3.1,github,Analyzed
CVE-2024-40094,3.2,2.2,5.3,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2024-40633,2.6,2.2,5.3,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2024-41132,2.6,2.2,7.5,3.1,5.3,3.1,github,Modified
CVE-2024-41256,2.6,2.2,5.9,3.1,8.1,3.1,mitre,Modified
CVE-2024-4183,2.6,2.2,6.5,3.1,4.3,3.1,mattermost,Analyzed
CVE-2024-41989,2.6,2.2,7.5,3.1,5.3,3.1,mitre,Modified
CVE-2024-41990,2.6,2.2,7.5,3.1,5.3,3.1,mitre,Modified
CVE-2024-41991,2.6,2.2,7.5,3.1,5.3,3.1,mitre,Modified
CVE-2024-42468,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2024-43380,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2024-45230,2.6,2.2,7.5,3.1,5.3,3.1,mitre,Modified
CVE-2024-45605,2.6,2.2,4.3,3.1,6.5,3.1,github,Analyzed
CVE-2024-45813,2.6,2.2,5.3,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2024-46528,2.6,2.2,4.3,3.1,6.5,3.1,mitre,Awaiting Analysis
CVE-2024-48897,2.6,2.2,4.3,3.1,6.5,3.1,redhat,Analyzed
CVE-2024-48898,2.6,2.2,4.3,3.1,6.5,3.1,redhat,Analyzed
CVE-2024-52791,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2024-55891,2.6,2.2,5.3,3.1,3.1,3.1,github,Analyzed
CVE-2024-55945,2.6,2.2,6.5,3.1,4.3,3.1,github,Analyzed
CVE-2024-58262,2.6,2.2,5.1,3.1,2.9,3.1,mitre,Analyzed
CVE-2024-9823,2.6,2.2,7.5,3.1,5.3,3.1,eclipse,Modified
CVE-2025-10930,2.6,2.2,4.3,3.1,6.5,3.1,drupal,Analyzed
CVE-2025-1194,2.6,2.2,6.5,3.1,4.3,3.1,huntr,Analyzed
CVE-2025-20033,2.6,2.2,6.5,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-24018,2.6,2.2,5.4,3.1,7.6,3.1,github,Analyzed
CVE-2025-24294,2.6,2.2,7.5,3.1,5.3,3.1,hackerone,Awaiting Analysis
CVE-2025-26531,2.6,2.2,5.3,3.1,3.1,3.1,puiterwijk,Analyzed
CVE-2025-26803,2.6,2.2,7.5,3.1,5.3,3.1,mitre,Analyzed
CVE-2025-29778,2.6,2.2,8.0,3.1,5.8,3.1,github,Analyzed
CVE-2025-30179,2.6,2.2,6.5,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-30208,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2025-31125,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2025-3262,2.6,2.2,7.5,3.1,5.3,3.1,huntr,Analyzed
CVE-2025-3879,2.6,2.2,8.8,3.1,6.6,3.1,hashicorp,Analyzed
CVE-2025-48889,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2025-52902,2.6,2.2,5.4,3.1,7.6,3.1,github,Analyzed
CVE-2025-53654,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53656,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53659,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53662,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53663,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53664,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53666,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53668,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53670,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53671,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53673,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53675,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53676,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-53742,2.6,2.2,6.5,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-58758,2.8,2.2,7.3,3.1,5.1,3.1,github,Analyzed
CVE-2025-59836,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2025-62400,2.6,2.2,6.5,3.1,4.3,3.1,puiterwijk,Analyzed
CVE-2025-64186,2.6,2.2,6.5,3.1,8.7,3.1,github,Analyzed
CVE-2025-66306,2.6,2.2,6.5,3.1,4.3,3.1,github,Analyzed
CVE-2025-68388,2.6,2.2,5.3,3.1,7.5,3.1,elastic,Analyzed
CVE-2025-68618,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2025-68940,2.6,2.2,5.3,3.1,3.1,3.1,mitre,Analyzed
CVE-2025-68950,2.6,2.2,6.2,3.1,4.0,3.1,github,Analyzed
CVE-2025-9072,2.6,2.2,5.4,3.1,7.6,3.1,mattermost,Analyzed
CVE-2026-21434,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-21435,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-23494,2.6,2.2,6.5,3.1,4.3,3.1,github,Analyzed
CVE-2026-24422,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25795,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25796,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25798,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25799,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25802,2.6,2.2,5.4,3.1,7.6,3.1,github,Analyzed
CVE-2026-25969,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25970,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-25988,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-26189,2.6,2.2,8.1,3.1,5.9,3.1,github,Analyzed
CVE-2026-26233,2.6,2.2,6.5,3.1,4.3,3.1,mattermost,Analyzed
CVE-2026-26330,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-30233,2.6,2.2,4.3,3.1,6.5,3.1,github,Analyzed
CVE-2026-30856,2.6,2.2,7.6,3.1,5.4,3.1,github,Analyzed
CVE-2026-32636,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2026-34732,2.6,2.2,7.5,3.1,5.3,3.1,github,Analyzed
CVE-2021-3978,2.5,2.1,5.5,3.1,7.6,3.1,cloudflare,Analyzed
CVE-2024-37891,2.5,2.1,6.5,3.1,4.4,3.1,github,Analyzed
CVE-2024-38824,2.5,2.1,7.5,3.1,9.6,3.1,vmware,Analyzed
CVE-2024-45592,2.5,2.1,6.1,3.1,8.2,3.1,github,Analyzed
CVE-2024-47523,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-47525,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-47527,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-49754,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-49759,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-49764,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-50350,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-50351,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-50352,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-51494,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-51495,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-51496,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-51497,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-52306,2.5,2.1,9.8,3.1,7.7,3.1,github,Analyzed
CVE-2024-52526,2.5,2.1,5.4,3.1,7.5,3.1,github,Analyzed
CVE-2024-9014,2.5,2.1,6.5,3.1,8.6,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed
CVE-2025-14443,2.5,2.1,6.4,3.1,8.5,3.1,redhat,Awaiting Analysis
CVE-2025-27221,2.5,2.1,5.3,3.1,3.2,3.1,mitre,Modified
CVE-2025-5689,2.5,2.1,8.5,3.1,6.4,3.1,ubuntu,Analyzed
CVE-2025-62414,2.5,2.1,4.8,3.1,6.9,3.1,github,Analyzed
CVE-2025-62415,2.5,2.1,4.8,3.1,6.9,3.1,github,Analyzed
CVE-2025-62418,2.5,2.1,4.8,3.1,6.9,3.1,github,Analyzed
CVE-2025-66220,2.5,2.1,7.1,3.1,5.0,3.1,github,Analyzed
CVE-2026-24784,2.5,2.1,4.8,3.1,6.9,3.1,github,Analyzed
CVE-2026-29053,2.5,2.1,9.8,3.1,7.7,3.1,github,Analyzed
CVE-2026-29186,2.5,2.1,9.8,3.1,7.7,3.1,github,Analyzed
CVE-2026-30883,2.5,2.1,7.8,3.1,5.7,3.1,github,Analyzed
CVE-2026-32112,2.5,2.1,4.7,3.1,6.8,3.1,github,Analyzed
CVE-2026-32237,2.5,2.1,6.5,3.1,4.4,3.1,github,Analyzed
CVE-2026-32611,2.5,2.1,9.1,3.1,7.0,3.1,github,Analyzed
CVE-2026-33081,2.5,2.1,3.7,3.1,5.8,3.1,github,Analyzed
CVE-2026-33247,2.5,2.1,5.3,3.1,7.4,3.1,github,Analyzed
CVE-2026-33331,2.5,2.1,6.1,3.1,8.2,3.1,github,Undergoing Analysis
CVE-2026-34766,2.5,2.1,5.4,3.1,3.3,3.1,github,Analyzed
CVE-2026-40046,2.5,2.1,7.5,3.1,5.4,3.1,apache,Awaiting Analysis
CVE-2024-32034,2.4,2.0,4.8,3.1,6.8,3.1,github,Analyzed
CVE-2024-40400,2.4,2.0,8.8,3.1,6.8,3.1,mitre,Analyzed
CVE-2024-41948,2.4,2.0,5.0,3.1,3.0,3.1,github,Analyzed
CVE-2024-4216,2.4,2.0,5.4,3.1,7.4,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed
CVE-2024-43371,2.4,2.0,6.5,3.1,4.5,3.1,github,Analyzed
CVE-2024-47878,2.4,2.0,6.1,3.1,8.1,3.1,github,Analyzed
CVE-2024-49758,2.4,2.0,4.8,3.1,6.8,3.1,github,Analyzed
CVE-2024-51127,2.4,2.0,7.1,3.1,9.1,3.1,mitre,Modified
CVE-2025-12763,2.4,2.0,8.8,3.1,6.8,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Modified
CVE-2025-23208,2.4,2.0,5.3,3.1,7.3,3.1,github,Analyzed
CVE-2025-29773,2.4,2.0,7.8,3.1,5.8,3.1,github,Analyzed
CVE-2025-4166,2.4,2.0,6.5,3.1,4.5,3.1,hashicorp,Analyzed
CVE-2025-52901,2.4,2.0,6.5,3.1,4.5,3.1,github,Modified
CVE-2025-53651,2.4,2.0,6.3,3.1,4.3,3.1,googlegroups,Modified
CVE-2025-55742,2.4,2.0,4.8,3.1,6.8,3.1,github,Analyzed
CVE-2025-67716,2.4,2.0,5.7,3.1,3.7,3.1,github,Analyzed
CVE-2025-68429,2.4,2.0,5.3,3.1,7.3,3.1,github,Analyzed
CVE-2026-21892,2.4,2.0,7.3,3.1,5.3,3.1,github,Analyzed
CVE-2026-24157,2.4,2.0,9.8,3.1,7.8,3.1,nvidia,Analyzed
CVE-2026-24159,2.4,2.0,9.8,3.1,7.8,3.1,nvidia,Analyzed
CVE-2026-25136,2.4,2.0,6.1,3.1,8.1,3.1,github,Analyzed
CVE-2026-34937,2.4,2.0,9.8,3.1,7.8,3.1,github,Analyzed
CVE-2021-27917,2.3,1.9,5.4,3.1,7.3,3.1,mautic,Analyzed
CVE-2024-1724,2.3,1.9,8.2,3.1,6.3,3.1,ubuntu,Modified
CVE-2024-32880,2.3,1.9,7.2,3.1,9.1,3.1,github,Analyzed
CVE-2024-34355,2.3,1.9,5.4,3.1,3.5,3.1,github,Analyzed
CVE-2024-39832,2.3,1.9,8.7,3.1,6.8,3.1,mattermost,Analyzed
CVE-2024-45053,2.3,1.9,7.2,3.1,9.1,3.1,github,Analyzed
CVE-2024-45314,2.3,1.9,5.5,3.1,3.6,3.1,github,Analyzed
CVE-2024-49362,2.3,1.9,9.6,3.1,7.7,3.1,github,Analyzed
CVE-2025-13590,2.3,1.9,7.2,3.1,9.1,3.1,ed10eef1-636d-4fbe-9993-6890dfa878f8,Modified
CVE-2025-36530,2.3,1.9,4.9,3.1,6.8,3.1,mattermost,Analyzed
CVE-2025-40843,2.3,1.9,7.8,3.1,5.9,3.1,85b1779b-6ecd-4f52-bcc5-73eac4659dcf,Analyzed
CVE-2025-54410,2.3,1.9,5.2,3.1,3.3,3.1,github,Analyzed
CVE-2025-61914,2.3,1.9,5.4,3.1,7.3,3.1,github,Analyzed
CVE-2025-6233,2.3,1.9,4.9,3.1,6.8,3.1,mattermost,Analyzed
CVE-2025-62780,2.3,1.9,5.4,3.1,3.5,3.1,github,Analyzed
CVE-2025-62879,2.3,1.9,4.9,3.1,6.8,3.1,suse,Analyzed
CVE-2025-63675,2.3,1.9,8.8,3.1,6.9,3.1,mitre,Analyzed
CVE-2025-65807,2.3,1.9,8.4,3.1,6.5,3.1,mitre,Analyzed
CVE-2025-67495,2.3,1.9,6.1,3.1,8.0,3.1,github,Analyzed
CVE-2025-8023,2.3,1.9,4.9,3.1,6.8,3.1,mattermost,Analyzed
CVE-2026-21861,2.3,1.9,7.2,3.1,9.1,3.1,github,Analyzed
CVE-2026-22029,2.3,1.9,6.1,3.1,8.0,3.1,github,Analyzed
CVE-2026-25539,2.3,1.9,7.2,3.1,9.1,3.1,github,Analyzed
CVE-2026-25733,2.3,1.9,5.4,3.1,7.3,3.1,github,Analyzed
CVE-2026-25966,2.3,1.9,7.8,3.1,5.9,3.1,github,Analyzed
CVE-2026-26276,2.3,1.9,5.4,3.1,7.3,3.1,github,Analyzed
CVE-2026-26980,2.3,1.9,7.5,3.1,9.4,3.1,github,Analyzed
CVE-2026-30877,2.3,1.9,7.2,3.1,9.1,3.1,github,Analyzed
CVE-2026-3112,2.3,1.9,4.9,3.1,6.8,3.1,mattermost,Analyzed
CVE-2026-32747,2.3,1.9,4.9,3.1,6.8,3.1,github,Analyzed
CVE-2026-33080,2.3,1.9,5.4,3.1,7.3,3.1,github,Analyzed
CVE-2026-35035,2.3,1.9,7.2,3.1,9.1,3.1,github,Undergoing Analysis
CVE-2026-35536,2.3,1.9,5.3,3.1,7.2,3.1,mitre,Analyzed
CVE-2022-25776,2.2,1.8,6.5,3.1,8.3,3.1,mautic,Analyzed
CVE-2024-22244,2.2,1.8,6.1,3.1,4.3,3.1,vmware,Analyzed
CVE-2024-2383,2.2,1.8,6.1,3.1,4.3,3.1,huntr,Modified
CVE-2024-32473,2.2,1.8,6.5,3.1,4.7,3.1,github,Analyzed
CVE-2024-34081,2.2,1.8,4.8,3.1,6.6,3.1,github,Analyzed
CVE-2024-37900,2.2,1.8,4.6,3.1,6.4,3.1,github,Analyzed
CVE-2024-41666,2.2,1.8,6.5,3.1,4.7,3.1,github,Analyzed
CVE-2024-41953,2.2,1.8,6.1,3.1,4.3,3.1,github,Analyzed
CVE-2024-42005,2.2,1.8,7.3,3.1,9.1,3.1,mitre,Modified
CVE-2024-42480,2.2,1.8,9.9,3.1,8.1,3.1,github,Analyzed
CVE-2024-42486,2.2,1.8,7.2,3.1,5.4,3.1,github,Analyzed
CVE-2024-43399,2.2,1.8,9.8,3.1,8.0,3.1,github,Analyzed
CVE-2024-49760,2.2,1.8,5.3,3.1,7.1,3.1,github,Analyzed
CVE-2024-9594,2.2,1.8,8.1,3.1,6.3,3.1,liggitt,Analyzed
CVE-2025-22445,2.2,1.8,5.3,3.1,3.5,3.1,mattermost,Analyzed
CVE-2025-32962,2.2,1.8,6.1,3.1,4.3,3.1,github,Analyzed
CVE-2025-54139,2.2,1.8,6.1,3.1,4.3,3.1,github,Analyzed
CVE-2025-55746,2.2,1.8,7.5,3.1,9.3,3.1,github,Analyzed
CVE-2026-22032,2.2,1.8,6.1,3.1,4.3,3.1,github,Analyzed
CVE-2026-28423,2.2,1.8,8.6,3.1,6.8,3.1,github,Analyzed
CVE-2024-22399,2.1,1.7,9.8,3.1,8.1,3.1,apache,Modified
CVE-2024-31452,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2024-32479,2.1,1.7,5.4,3.1,7.1,3.1,github,Analyzed
CVE-2024-34391,2.1,1.7,9.8,3.1,8.1,3.1,jfrog,Analyzed
CVE-2024-34392,2.1,1.7,9.8,3.1,8.1,3.1,jfrog,Analyzed
CVE-2024-39836,2.1,1.7,6.5,3.1,4.8,3.1,mattermost,Analyzed
CVE-2024-4128,2.1,1.7,4.3,3.1,2.6,3.1,google,Analyzed
CVE-2024-41637,2.1,1.7,8.3,3.1,10.0,3.1,mitre,Awaiting Analysis
CVE-2024-41656,2.1,1.7,5.4,3.1,7.1,3.1,github,Analyzed
CVE-2024-41962,2.1,1.7,6.3,3.1,4.6,3.1,github,Analyzed
CVE-2024-42482,2.1,1.7,6.5,3.1,4.8,3.1,github,Analyzed
CVE-2024-45187,2.1,1.7,8.8,3.1,7.1,3.1,jfrog,Analyzed
CVE-2024-45302,2.1,1.7,7.8,3.1,6.1,3.1,github,Analyzed
CVE-2024-46998,2.1,1.7,5.4,3.1,7.1,3.1,github,Analyzed
CVE-2024-55238,2.1,1.7,8.8,3.1,7.1,3.1,mitre,Analyzed
CVE-2024-56374,2.1,1.7,7.5,3.1,5.8,3.1,mitre,Analyzed
CVE-2024-5658,2.1,1.7,6.5,3.1,4.8,3.1,1e3a9e0f-5156-4bf8-b8a3-cc311bfc0f4a,Modified
CVE-2024-7260,2.1,1.7,6.1,3.1,4.4,3.1,redhat,Modified
CVE-2025-1473,2.1,1.7,7.1,3.1,5.4,3.1,huntr,Analyzed
CVE-2025-23366,2.1,1.7,4.8,3.1,6.5,3.1,redhat,Modified
CVE-2025-26533,2.1,1.7,9.8,3.1,8.1,3.1,puiterwijk,Analyzed
CVE-2025-27098,2.1,1.7,7.5,3.1,5.8,3.1,github,Analyzed
CVE-2025-27219,2.1,1.7,7.5,3.1,5.8,3.1,mitre,Modified
CVE-2025-27556,2.1,1.7,7.5,3.1,5.8,3.1,mitre,Analyzed
CVE-2025-46567,2.1,1.7,7.8,3.1,6.1,3.1,github,Analyzed
CVE-2025-47226,2.1,1.7,3.3,3.1,5.0,3.1,mitre,Analyzed
CVE-2025-49579,2.1,1.7,4.8,3.1,6.5,3.1,github,Analyzed
CVE-2025-54424,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2025-57822,2.1,1.7,8.2,3.1,6.5,3.1,github,Analyzed
CVE-2025-58049,2.1,1.7,7.5,3.1,5.8,3.1,github,Analyzed
CVE-2025-59943,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2025-62416,2.1,1.7,6.8,3.1,5.1,3.1,github,Analyzed
CVE-2025-64764,2.1,1.7,5.4,3.1,7.1,3.1,github,Analyzed
CVE-2025-66448,2.1,1.7,8.8,3.1,7.1,3.1,github,Analyzed
CVE-2025-67851,2.1,1.7,7.8,3.1,6.1,3.1,puiterwijk,Analyzed
CVE-2025-68671,2.1,1.7,4.8,3.1,6.5,3.1,github,Analyzed
CVE-2025-68697,2.1,1.7,5.4,3.1,7.1,3.1,github,Analyzed
CVE-2025-69207,2.1,1.7,7.1,3.1,5.4,3.1,github,Analyzed
CVE-2025-7365,2.1,1.7,7.1,3.1,5.4,3.1,redhat,Modified
CVE-2026-22817,2.1,1.7,6.5,3.1,8.2,3.1,github,Analyzed
CVE-2026-22818,2.1,1.7,6.5,3.1,8.2,3.1,github,Analyzed
CVE-2026-22864,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-23845,2.1,1.7,7.5,3.1,5.8,3.1,github,Analyzed
CVE-2026-24009,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-24398,2.1,1.7,6.5,3.1,4.8,3.1,github,Analyzed
CVE-2026-25160,2.1,1.7,7.4,3.1,9.1,3.1,github,Analyzed
CVE-2026-25640,2.1,1.7,5.4,3.1,7.1,3.1,github,Analyzed
CVE-2026-25726,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-27190,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-27567,2.1,1.7,4.8,3.1,6.5,3.1,github,Analyzed
CVE-2026-29093,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-32260,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-33131,2.1,1.7,9.1,3.1,7.4,3.1,github,Analyzed
CVE-2026-33732,2.1,1.7,6.5,3.1,4.8,3.1,github,Analyzed
CVE-2026-33896,2.1,1.7,9.1,3.1,7.4,3.1,github,Analyzed
CVE-2026-34359,2.1,1.7,9.1,3.1,7.4,3.1,github,Analyzed
CVE-2026-34528,2.1,1.7,9.8,3.1,8.1,3.1,github,Analyzed
CVE-2026-34604,2.1,1.7,8.8,3.1,7.1,3.1,github,Analyzed
CVE-2026-34835,2.1,1.7,6.5,3.1,4.8,3.1,github,Analyzed
CVE-2026-4800,2.1,1.7,9.8,3.1,8.1,3.1,ce714d77-add3-4f53-aff5-83d477b104bb,Analyzed
CVE-2023-28452,2.0,1.6,7.5,3.1,5.9,3.1,mitre,Modified
CVE-2023-49559,2.0,1.6,3.7,3.1,5.3,3.1,mitre,Awaiting Analysis
CVE-2024-29977,2.0,1.6,4.3,3.1,2.7,3.1,mattermost,Analyzed
CVE-2024-32868,2.0,1.6,8.1,3.1,6.5,3.1,github,Analyzed
CVE-2024-34447,2.0,1.6,7.5,3.1,5.9,3.1,mitre,Awaiting Analysis
CVE-2024-36814,2.0,1.6,4.9,3.1,6.5,3.1,mitre,Awaiting Analysis
CVE-2024-3772,2.0,1.6,7.5,3.1,5.9,3.1,430a6cef-dc26-47e3-9fa8-52fb7f19644e,Analyzed
CVE-2024-38361,2.0,1.6,5.3,3.1,3.7,3.1,github,Analyzed
CVE-2024-38460,2.0,1.6,6.5,3.1,4.9,3.1,mitre,Modified
CVE-2024-39317,2.0,1.6,4.9,3.1,6.5,3.1,github,Analyzed
CVE-2024-39772,2.0,1.6,5.3,3.1,3.7,3.1,mattermost,Analyzed
CVE-2024-39837,2.0,1.6,5.4,3.1,3.8,3.1,mattermost,Analyzed
CVE-2024-41111,2.0,1.6,7.2,3.1,8.8,3.1,github,Awaiting Analysis
CVE-2024-41144,2.0,1.6,7.1,3.1,5.5,3.1,mattermost,Analyzed
CVE-2024-41255,2.0,1.6,7.5,3.1,5.9,3.1,mitre,Analyzed
CVE-2024-41926,2.0,1.6,4.3,3.1,2.7,3.1,mattermost,Analyzed
CVE-2024-4435,2.0,1.6,7.5,3.1,5.9,3.1,6b35d637-e00f-4228-858c-b20ad6e1d07b,Analyzed
CVE-2024-45231,2.0,1.6,5.3,3.1,3.7,3.1,mitre,Modified
CVE-2024-45384,2.0,1.6,5.3,3.1,3.7,3.1,apache,Modified
CVE-2024-46989,2.0,1.6,5.3,3.1,3.7,3.1,github,Analyzed
CVE-2024-47831,2.0,1.6,7.5,3.1,5.9,3.1,github,Analyzed
CVE-2024-50378,2.0,1.6,4.9,3.1,6.5,3.1,apache,Analyzed
CVE-2024-52595,2.0,1.6,6.1,3.1,7.7,3.1,github,Analyzed
CVE-2024-54682,2.0,1.6,4.9,3.1,6.5,3.1,mattermost,Analyzed
CVE-2024-56362,2.0,1.6,5.5,3.1,7.1,3.1,github,Analyzed
CVE-2024-58263,2.0,1.6,5.3,3.1,3.7,3.1,mitre,Analyzed
CVE-2024-6763,2.0,1.6,5.3,3.1,3.7,3.1,eclipse,Analyzed
CVE-2025-0377,2.0,1.6,9.1,3.1,7.5,3.1,hashicorp,Analyzed
CVE-2025-1396,2.0,1.6,5.3,3.1,3.7,3.1,ed10eef1-636d-4fbe-9993-6890dfa878f8,Analyzed
CVE-2025-24023,2.0,1.6,5.3,3.1,3.7,3.1,github,Analyzed
CVE-2025-24963,2.0,1.6,7.5,3.1,5.9,3.1,github,Analyzed
CVE-2025-26791,2.0,1.6,6.1,3.1,4.5,3.1,mitre,Analyzed
CVE-2025-27146,2.0,1.6,4.3,3.1,2.7,3.1,github,Analyzed
CVE-2025-3193,2.0,1.6,7.5,3.1,5.9,3.1,snyk,Modified
CVE-2025-47937,2.0,1.6,5.3,3.1,3.7,3.1,github,Analyzed
CVE-2025-48379,2.0,1.6,5.5,3.1,7.1,3.1,github,Analyzed
CVE-2025-48985,2.0,1.6,5.3,3.1,3.7,3.1,hackerone,Analyzed
CVE-2025-49011,2.0,1.6,5.3,3.1,3.7,3.1,github,Analyzed
CVE-2025-50151,2.0,1.6,8.8,3.1,7.2,3.1,apache,Modified
CVE-2025-52997,2.0,1.6,7.5,3.1,5.9,3.1,github,Modified
CVE-2025-54265,2.0,1.6,7.5,3.1,5.9,3.1,adobe,Analyzed
CVE-2025-54463,2.0,1.6,7.5,3.1,5.9,3.1,mattermost,Analyzed
CVE-2025-58360,2.0,1.6,9.8,3.1,8.2,3.1,github,Analyzed
CVE-2025-59471,2.0,1.6,7.5,3.1,5.9,3.1,hackerone,Analyzed
CVE-2025-59472,2.0,1.6,7.5,3.1,5.9,3.1,hackerone,Analyzed
CVE-2025-6013,2.0,1.6,8.1,3.1,6.5,3.1,hashicorp,Analyzed
CVE-2025-64434,2.0,1.6,6.3,3.1,4.7,3.1,github,Analyzed
CVE-2025-64763,2.2,1.6,5.3,3.1,3.7,3.1,github,Analyzed
CVE-2025-65025,2.0,1.6,9.8,3.1,8.2,3.1,github,Analyzed
CVE-2025-66468,2.0,1.6,6.1,3.1,7.7,3.1,github,Analyzed
CVE-2025-66560,2.0,1.6,7.5,3.1,5.9,3.1,github,Analyzed
CVE-2026-22036,2.0,1.6,7.5,3.1,5.9,3.1,github,Modified
CVE-2026-22045,2.0,1.6,7.5,3.1,5.9,3.1,github,Analyzed
CVE-2026-23991,2.0,1.6,7.5,3.1,5.9,3.1,github,Analyzed
CVE-2026-23992,2.0,1.6,7.5,3.1,5.9,3.1,github,Analyzed
